resnet18
[10,63,loss=2.7950001545250416]
[10,95,loss=4.124376719817519]
[10,准确率=56.69586983729662%,2265/3995][11,31,loss=1.2719238940626383]
[11,63,loss=2.605888767167926]
[11,95,loss=3.873088300228119]
[11,准确率=60.30037546933668%,2409/3995][12,31,loss=1.2969554774463177]
[12,63,loss=2.552393939346075]
[12,95,loss=3.6955067571252584]
[12,准确率=60.851063829787236%,2431/3995][13,31,loss=1.078608924522996]
[13,63,loss=2.2839138489216566]
[13,95,loss=3.41663995757699]
[13,准确率=63.12891113892365%,2522/3995][14,31,loss=1.0724390130490065]
[14,63,loss=2.2755163982510567]
[14,95,loss=3.363352242857218]
[14,准确率=64.25531914893618%,2567/3995][15,31,loss=1.0595693364739418]
[15,63,loss=2.1276243273168802]
[15,95,loss=3.096190981566906]
[15,准确率=66.68335419274094%,2664/3995][16,31,loss=1.0158045161515474]
[16,63,loss=1.9953985996544361]
[16,95,loss=2.962696425616741]
[16,准确率=67.78473091364205%,2708/3995][17,31,loss=0.9229789217934012]
[17,63,loss=1.8675096286460757]
[17,95,loss=2.791717096231878]
[17,准确率=69.96245306633291%,2795/3995][18,31,loss=0.8790585100650787]
[18,63,loss=1.8450795840471983]
[18,95,loss=2.780398542061448]
[18,准确率=70.38798498122654%,2812/3995][19,31,loss=0.8794468473643064]
[19,63,loss=1.7406021626666188]
[19,95,loss=2.6366660138592124]
[19,准确率=72.24030037546933%,2886/3995][20,31,loss=0.8721203338354826]
[20,63,loss=1.6445188242942095]
[20,95,loss=2.41729224473238]
[20,准确率=73.56695869837296%,2939/3995][21,31,loss=0.7673293016850948]
[21,63,loss=1.5098539963364601]
[21,95,loss=2.27198329474777]
[21,准确率=74.99374217772215%,2996/3995][22,31,loss=0.647081351839006]
[22,63,loss=1.4002212630584836]
[22,95,loss=2.1544019915163517]
[22,准确率=76.72090112640801%,3065/3995][23,31,loss=0.7374290376901627]
[23,63,loss=1.4214734379202127]
[23,95,loss=2.0802063830196857]
[23,准确率=78.07259073842303%,3119/3995][24,31,loss=0.776197450235486]
[24,63,loss=1.429470544680953]
[24,95,loss=2.1460593212395906]
[24,准确率=77.49687108886107%,3096/3995][25,31,loss=0.6756667587906122]
[25,63,loss=1.3247973872348666]
[25,95,loss=1.9854791094549]
[25,准确率=78.22277847309135%,3125/3995][26,31,loss=0.5667189378291368]
[26,63,loss=1.1883644368499517]
[26,95,loss=1.8029421167448163]
[26,准确率=80.9511889862328%,3234/3995][27,31,loss=0.5471136956475675]
[27,63,loss=1.1321258717216551]
[27,95,loss=1.737380948383361]
[27,准确率=81.02628285356695%,3237/3995][28,31,loss=0.5366402990184724]
[28,63,loss=1.0839015222154558]
[28,95,loss=1.6478224662132561]
[28,准确率=81.90237797246557%,3272/3995][29,31,loss=0.475239347666502]
[29,63,loss=1.0170910516753793]
[29,95,loss=1.5296064103022218]
[29,准确率=83.70463078848562%,3344/3995][30,31,loss=0.5313905254006386]
[30,63,loss=1.0032216142863035]
[30,95,loss=1.53607755061239]
[30,准确率=83.37922403003755%,3331/3995][1,31,loss=3.0721472948789597]
[1,63,loss=5.716162703931332]
[1,95,loss=8.23036266490817]
[1,准确率=22.177722152690862%,886/3995][2,31,loss=2.3063679076731205]
[2,63,loss=4.5818185582757]
[2,95,loss=6.71021144092083]
[2,准确率=32.14017521902378%,1284/3995][3,31,loss=2.0377343855798244]
[3,63,loss=4.003571022301912]
[3,95,loss=5.956436824053526]
[3,准确率=39.74968710888611%,1588/3995][4,31,loss=1.8711530044674873]
[4,63,loss=3.5549041219055653]
[4,95,loss=5.215350244194269]
[4,准确率=46.18272841051314%,1845/3995][5,31,loss=1.6596792042255402]
[5,63,loss=3.2808639258146286]
[5,95,loss=4.871245596557856]
[5,准确率=50.087609511889866%,2001/3995][6,31,loss=1.4992174841463566]
[6,63,loss=2.9127786960452795]
[6,95,loss=4.4136120695620775]
[6,准确率=55.06883604505632%,2200/3995][7,31,loss=1.51318284496665]
[7,63,loss=2.865851689130068]
[7,95,loss=4.136346250772476]
[7,准确率=55.76971214017522%,2228/3995][8,31,loss=1.25020457431674]
[8,63,loss=2.4655543863773346]
[8,95,loss=3.702311687171459]
[8,准确率=60.65081351689612%,2423/3995][9,31,loss=1.0935822166502476]
[9,63,loss=2.262201813980937]
[9,95,loss=3.3990563191473484]
[9,准确率=63.954943679599495%,2555/3995][10,31,loss=1.085821408778429]
[10,63,loss=2.196515940129757]
[10,95,loss=3.3659255541861057]
[10,准确率=65.3566958698373%,2611/3995][11,31,loss=1.017248371616006]
[11,63,loss=2.0806020367890596]
[11,95,loss=3.0325648095458746]
[11,准确率=68.31038798498122%,2729/3995][12,31,loss=0.9611939638853073]
[12,63,loss=1.9019352663308382]
[12,95,loss=2.925443060696125]
[12,准确率=68.41051314142679%,2733/3995][13,31,loss=0.8811520151793957]
[13,63,loss=1.6779133938252926]
[13,95,loss=2.529411304742098]
[13,准确率=73.0162703379224%,2917/3995][14,31,loss=0.8696038946509361]
[14,63,loss=1.6908695800229907]
[14,95,loss=2.5044990433380008]
[14,准确率=72.89111389236545%,2912/3995][15,31,loss=0.7005453249439597]
[15,63,loss=1.453156023286283]
[15,95,loss=2.181738077662885]
[15,准确率=75.91989987484355%,3033/3995][16,31,loss=0.5978308478370309]
[16,63,loss=1.3223416469991207]
[16,95,loss=2.0499646551907063]
[16,准确率=77.12140175219024%,3081/3995][17,31,loss=0.6379992766305804]
[17,63,loss=1.3146002227440476]
[17,95,loss=1.9676334946416318]
[17,准确率=78.42302878598247%,3133/3995][18,31,loss=0.6675289832055569]
[18,63,loss=1.46325658634305]
[18,95,loss=2.1654216339811683]
[18,准确率=77.64705882352942%,3102/3995][19,31,loss=0.576424085535109]
[19,63,loss=1.115282231476158]
[19,95,loss=1.605836886446923]
[19,准确率=81.4017521902378%,3252/3995][20,31,loss=0.5688943704590201]
[20,63,loss=1.088365470059216]
[20,95,loss=1.6247462360188365]
[20,准确率=81.67709637046308%,3263/3995][21,31,loss=0.4680328671820462]
[21,63,loss=0.9495306555181742]
[21,95,loss=1.4914250141009688]
[21,准确率=83.45431789737171%,3334/3995][22,31,loss=0.48030330846086144]
[22,63,loss=0.9341706829145551]
[22,95,loss=1.3445359277538955]
[22,准确率=85.8072590738423%,3428/3995][23,31,loss=0.40270954137668014]
[23,63,loss=0.8067734143696725]
[23,95,loss=1.2792394235730171]
[23,准确率=85.15644555694618%,3402/3995][24,31,loss=0.39955483190715313]
[24,63,loss=0.8573331693187356]
[24,95,loss=1.238187141250819]
[24,准确率=86.43304130162703%,3453/3995][25,31,loss=0.3723107408732176]
[25,63,loss=0.8347688745707273]
[25,95,loss=1.2813296671956778]
[25,准确率=85.40675844806007%,3412/3995][26,31,loss=0.3695981258060783]
[26,63,loss=0.7189142680726945]
[26,95,loss=1.1087646358646452]
[26,准确率=87.48435544430538%,3495/3995][27,31,loss=0.29505235189571977]
[27,63,loss=0.6266754735261202]
[27,95,loss=1.0043127061799169]
[27,准确率=88.51063829787233%,3536/3995][28,31,loss=0.3262226628139615]
[28,63,loss=0.6311919450527057]
[28,95,loss=0.9532465647207573]
[28,准确率=89.73717146433042%,3585/3995][29,31,loss=0.25442218384705484]
[29,63,loss=0.5390278215054423]
[29,95,loss=0.839876301586628]
[29,准确率=89.98748435544431%,3595/3995][30,31,loss=0.30444408650510013]
[30,63,loss=0.6375691369175911]
[30,95,loss=0.9635723563842475]
[30,准确率=89.63704630788486%,3581/3995][1,31,loss=2.9501686096191406]
[1,63,loss=5.4040324203670025]
[1,95,loss=7.7927988730371]
[1,准确率=26.082603254067582%,1042/3995][2,31,loss=2.1639829240739346]
[2,63,loss=4.247303370386362]
[2,95,loss=6.299383673816919]
[2,准确率=36.34543178973717%,1452/3995][3,31,loss=1.8112385608255863]
[3,63,loss=3.6979898549616337]
[3,95,loss=5.537322662770748]
[3,准确率=44.355444305381724%,1772/3995][4,31,loss=1.62975587323308]
[4,63,loss=3.257566135376692]
[4,95,loss=4.847059689462185]
[4,准确率=50.9386733416771%,2035/3995][5,31,loss=1.5673202946782112]
[5,63,loss=3.1674242056906223]
[5,95,loss=4.570587087422609]
[5,准确率=53.39173967459324%,2133/3995][6,31,loss=1.3220847956836224]
[6,63,loss=2.602350853383541]
[6,95,loss=3.8999958485364914]
[6,准确率=59.17396745932415%,2364/3995][7,31,loss=1.246073231101036]
[7,63,loss=2.4332117829471827]
[7,95,loss=3.5968590658158064]
[7,准确率=62.878598247809755%,2512/3995][8,31,loss=1.1397341527044773]
[8,63,loss=2.1965461038053036]
[8,95,loss=3.26689338311553]
[8,准确率=65.88235294117646%,2632/3995][9,31,loss=0.9475344382226467]
[9,63,loss=1.9452123269438744]
[9,95,loss=3.0183977596461773]
[9,准确率=67.90988735919899%,2713/3995][10,31,loss=0.9016131777316332]
[10,63,loss=1.8191054966300726]
[10,95,loss=2.7212981283664703]
[10,准确率=71.8898623279099%,2872/3995][11,31,loss=0.7478230940178037]
[11,63,loss=1.5410611433908343]
[11,95,loss=2.3499458795413375]
[11,准确率=74.44305381727159%,2974/3995][12,31,loss=0.8804622776806355]
[12,63,loss=1.6530734160915017]
[12,95,loss=2.4173928080126643]
[12,准确率=74.61827284105131%,2981/3995][13,31,loss=0.7827066611498594]
[13,63,loss=1.482942396774888]
[13,95,loss=2.1667877016589046]
[13,准确率=77.2215269086358%,3085/3995][14,31,loss=0.643370782956481]
[14,63,loss=1.3139737416058779]
[14,95,loss=1.9813974285498261]
[14,准确率=77.94743429286608%,3114/3995][15,31,loss=0.6034053838811815]
[15,63,loss=1.177618703339249]
[15,95,loss=1.7332665189169347]
[15,准确率=81.47684605757196%,3255/3995][16,31,loss=0.5548960734158754]
[16,63,loss=1.073868659324944]
[16,95,loss=1.6491854093037546]
[16,准确率=81.97747183979975%,3275/3995][17,31,loss=0.4279579883441329]
[17,63,loss=0.8939814912155271]
[17,95,loss=1.383258911781013]
[17,准确率=84.78097622027533%,3387/3995][18,31,loss=0.4946536934003234]
[18,63,loss=0.9428616943769157]
[18,95,loss=1.3888308349996805]
[18,准确率=84.28035043804756%,3367/3995][19,31,loss=0.41894466150552034]
[19,63,loss=0.8984167571179569]
[19,95,loss=1.380280549172312]
[19,准确率=84.50563204005006%,3376/3995][20,31,loss=0.3466614312492311]
[20,63,loss=0.7701389035210013]
[20,95,loss=1.2172276293858886]
[20,准确率=86.30788485607009%,3448/3995][21,31,loss=0.3985269283875823]
[21,63,loss=0.7963049956597388]
[21,95,loss=1.1954894331283867]
[21,准确率=87.10888610763455%,3480/3995][22,31,loss=0.36541886162012815]
[22,63,loss=0.7681759921833873]
[22,95,loss=1.0827260632067919]
[22,准确率=88.01001251564455%,3516/3995][23,31,loss=0.3600356290116906]
[23,63,loss=0.7362540545873344]
[23,95,loss=1.1206110753118992]
[23,准确率=87.909887359199%,3512/3995][24,31,loss=0.3173623173497617]
[24,63,loss=0.5854139609728009]
[24,95,loss=0.9049257643055171]
[24,准确率=90.56320400500626%,3618/3995][25,31,loss=0.2818801738321781]
[25,63,loss=0.568640019511804]
[25,95,loss=0.8465017538983375]
[25,准确率=90.38798498122654%,3611/3995][26,31,loss=0.2780349899549037]
[26,63,loss=0.6130005032755435]
[26,95,loss=0.8666371416766196]
[26,准确率=90.71339173967459%,3624/3995][27,31,loss=0.2807609138544649]
[27,63,loss=0.5509701336268336]
[27,95,loss=0.8068519395310432]
[27,准确率=90.88861076345431%,3631/3995][28,31,loss=0.2642068717395887]
[28,63,loss=0.5276910198153928]
[28,95,loss=0.8651152133243158]
[28,准确率=89.91239048811013%,3592/3995][29,31,loss=0.2790117079857737]
[29,63,loss=0.5472224308177829]
[29,95,loss=0.8273904949892312]
[29,准确率=90.9136420525657%,3632/3995][30,31,loss=0.22647999436594546]
[30,63,loss=0.4471359660383314]
[30,95,loss=0.6623169172089547]
[30,准确率=92.64080100125156%,3701/3995]
